1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FEDERAL FACILITY,19. INDUSTRY SECTOR CODE,20. INDUSTRY SECTOR,21. PRIMARY SIC,22. SIC 2,23. SIC 3,24. SIC 4,25. SIC 5,26. SIC 6,27. PRIMARY NAICS,28. NAICS 2,29. NAICS 3,30. NAICS 4,31. NAICS 5,32. NAICS 6,33. DOC_CTRL_NUM,34. CHEMICAL,35. ELEMENTAL METAL INCLUDED,36. CAS #/COMPOUND ID,37. SRS ID,38. CLEAN AIR ACT CHEMICAL,39. CLASSIFICATION,40. METAL,41. METAL CATEGORY,42. CARCINOGEN,43. FORM TYPE,44. UNIT OF MEASURE,45. 5.1 - FUGITIVE AIR,46. 5.2 - STACK AIR,47. 5.3 - WATER,48. 5.4 - UNDERGROUND,49. 5.4.1 - UNDERGROUND CL I,50. 5.4.2 - UNDERGROUND C II-V,51. 5.5.1 - LANDFILLS,52. 5.5.1A - RCRA C LANDFILL,53. 5.5.1B - OTHER LANDFILLS,54. 5.5.2 - LAND TREATMENT,55. 5.5.3 - SURFACE IMPNDMNT,56. 5.5.3A - RCRA SURFACE IM,57. 5.5.3B - OTHER SURFACE I,58. 5.5.4 - OTHER DISPOSAL,59. ON-SITE RELEASE TOTAL,60. 6.1 - POTW - TRNS RLSE,61. 6.1 - POTW - TRNS TRT,62. POTW - TOTAL TRANSFERS,63. 6.2 - M10,64. 6.2 - M41,65. 6.2 - M62,66. 6.2 - M40 METAL,67. 6.2 - M61 METAL,68. 6.2 - M71,69. 6.2 - M81,70. 6.2 - M82,71. 6.2 - M72,72. 6.2 - M63,73. 6.2 - M66,74. 6.2 - M67,75. 6.2 - M64,76. 6.2 - M65,77. 6.2 - M73,78. 6.2 - M79,79. 6.2 - M90,80. 6.2 - M94,81. 6.2 - M99,82. OFF-SITE RELEASE TOTAL,83. 6.2 - M20,84. 6.2 - M24,85. 6.2 - M26,86. 6.2 - M28,87 6.2 - M93,88. OFF-SITE RECYCLED TOTAL,89. 6.2 - M56,90. 6.2 - M92,91. OFF-SITE ENERGY RECOVERY T,92. 6.2 - M40 NON-METAL,93. 6.2 - M50,94. 6.2 - M54,95. 6.2 - M61 NON-METAL,96. 6.2 - M69,97. 6.2 - M95,98. OFF-SITE TREATED TOTAL,99. 6.2 - UNCLASSIFIED,100. 6.2 - TOTAL TRANSFER,101. TOTAL RELEASES,102. 8.1 - RELEASES,103. 8.1A - ON-SITE CONTAINED,104. 8.1B - ON-SITE OTHER ,105. 8.1C - OFF-SITE CONTAIN,106. 8.1D - OFF-SITE OTHER R,107. 8.2 - ENERGY RECOVER ON,108. 8.3 - ENERGY RECOVER OF,109. 8.4 - RECYCLING ON SITE,110. 8.5 - RECYCLING OFF SIT,111. 8.6 - TREATMENT ON SITE,112. 8.7 - TREATMENT OFF SITE,113. PRODUCTION WSTE (8.1-8.7),114. 8.8 - ONE-TIME RELEASE,115. PROD_RATIO_OR_ ACTIVITY,116. 8.9 - PRODUCTION RATIO
2019,1413WMTLLC24CRY,1.10001E+11,METAULLICS SYSTEMS A DIV OF PYROTEK-INC,2040 CORY DR,SANBORN,NIAGARA,NY,14132,,,43.13083,-78.94039,NAD83,PYROTEK INC,NA,PYROTEK INC,NO,335,Electrical Equipment,,,,,,,335991,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,3.2,0,0,0,0,9.12,0,319.3,0,331.62,,ACTIVITY,1.42
2019,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85939,-78.85895,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ZINC COMPOUNDS,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.15,0,36.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1926.3,0,0,0,0,0,1962.45,0,0,54464.1,0,0,54464.1,0,0,0,0,0,0,0,0,0,0,0,56390.4,1962.45,0,0,0,1950.159,12.291,0,0,0,54464.1,0,0,56426.55,,PRODUCTION,1.54
2019,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85939,-78.85895,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0.012,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,1073.2,0,0,1073.2,0,0,0,0,0,0,0,0,0,0,0,1108.2,35.022,0,0,0.022,35,0,0,0,0,1073.2,0,0,1108.222,,PRODUCTION,1.54
2019,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85939,-78.85895,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,ETHYLENE GLYCOL,NO,107211,24257,YES,TRI,NO,0,NO,R,Pounds,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.06,4740.48,54515.52,59256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4740.48,0,0,31906.9,0,0,31906.9,0,0,0,0,0,0,0,0,0,54515.52,0,86422.42,4740.54,0,0,0.06,0,4740.48,0,0,0,31906.9,0,54515.52,91162.96,,PRODUCTION,1.27
2019,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85939,-78.85895,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.1173,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0.1773,0.6336,0.0064,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,339.7,0,0,0,0,0,340.3336,0,0,10409.9,0,0,10409.9,0,0,0,0,0,0,0,0,0,0.0064,0,10749.6064,340.5109,0,0,0.1773,340.2888,0.0448,0,0,0,10409.9,0,0.0064,10750.4173,,PRODUCTION,1.54
2019,14210SFTYK60KAT,1.10001E+11,SAFETY-KLEEN SYSTEMS INC BUFFALO OIL RECOVERY FACILITY,60 KATHERINE ST,BUFFALO,ERIE,NY,14210,,,42.85939,-78.85895,NAD83,CLEAN HARBORS INC,157793639,CLEAN HARBORS INC,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,583.1,0,0,0,0,0,583.1,0,0,3992.2,0,0,3992.2,0,0,0,0,0,0,0,0,0,0,0,4575.3,583.1,0,0,0,583.1,0,0,0,0,3992.2,0,0,4575.3,,PRODUCTION,1.54
2019,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,,,42.8825,-78.836944,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,493190,325611,,,,1.31922E+12,NITRATE COMPOUNDS,NO,N511,649616,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,,,42.8825,-78.836944,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,493190,325611,,,,1.31922E+12,COPPER COMPOUNDS,NO,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,,,42.8825,-78.836944,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,493190,325611,,,,1.31922E+12,ETHYLENE GLYCOL,NO,107211,24257,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,14206CHMCL80MET,1.10009E+11,CHEMICAL DISTRIBUTORS INC,80 METCALFE ST,BUFFALO,ERIE,NY,14206,,,42.8825,-78.836944,NAD83,NA,,NA,NO,4246,Chemical Wholesalers,,,,,,,424690,493190,325611,,,,1.31922E+12,NITRIC ACID,NO,7697372,152686,NO,TRI,NO,0,NO,R,Pounds,31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,0,0,31.75,0,0,0,0,0,0,0,0,31.75,,PRODUCTION,1
2019,1286WGRCHM26FRE,1.1007E+11,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.008098,-73.871962,NAD83,AGROCHEM INC,805427700,AGROCHEM INC,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,FORMIC ACID,NO,64186,3830,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,1286WGRCHM26FRE,1.1007E+11,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.008098,-73.871962,NAD83,AGROCHEM INC,805427700,AGROCHEM INC,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,METHANOL,NO,67561,4283,YES,TRI,NO,0,NO,R,Pounds,23,355,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,0,0,378,0,0,0,0,0,0,0,0,378,,PRODUCTION,1.12
2019,1286WGRCHM26FRE,1.1007E+11,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.008098,-73.871962,NAD83,AGROCHEM INC,805427700,AGROCHEM INC,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,AMMONIA,NO,7664417,152389,NO,TRI,NO,0,NO,R,Pounds,1010,92,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,0,0,1102,0,0,0,0,0,0,0,0,1102,,PRODUCTION,0.81
2019,1286WGRCHM26FRE,1.1007E+11,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.008098,-73.871962,NAD83,AGROCHEM INC,805427700,AGROCHEM INC,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,FORMALDEHYDE,NO,50000,1008,YES,TRI,NO,0,YES,R,Pounds,144,177,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,321,0,0,0,0,0,0,0,0,321,,PRODUCTION,1.12
2019,1286WGRCHM26FRE,1.1007E+11,AGROCHEM INC,26 FREEDOM WAY,SARATOGA SPRINGS,SARATOGA,NY,12866,,,43.008098,-73.871962,NAD83,AGROCHEM INC,805427700,AGROCHEM INC,NO,325,Chemicals,,,,,,,325998,,,,,,1.31922E+12,COPPER COMPOUNDS,NO,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,LEAD,NO,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,1.9,19,0,0,0,0,0,0,0,0,0,0,0,0,20.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,4.1,0,0,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,50,0,0,20.9,25,4.1,0,0,0,0,0,0,50,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,ALUMINUM (FUME OR DUST),NO,7429905,149476,NO,TRI,NO,4,NO,R,Pounds,101,1015,0,0,0,0,0,0,0,0,0,0,0,0,1116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39629,0,0,0,0,0,0,39629,0,0,0,0,0,0,0,0,0,0,0,3282,0,0,0,3282,0,42911,40745,0,0,1116,39629,0,0,0,0,0,0,3282,44027,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,CHROMIUM,NO,7440473,150060,YES,TRI,YES,1,NO,R,Pounds,9,90,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4238,0,0,0,5.2,0,0,4243.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4243.2,4342.2,0,0,99,4238,5.2,0,0,0,0,0,0,4342.2,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,MANGANESE,NO,7439965,149625,YES,TRI,YES,1,NO,R,Pounds,9.3,93,0,0,0,0,0,0,0,0,0,0,0,0,102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,0,0,0,34,0,0,896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,998.3,0,0,102.3,862,34,0,0,0,0,0,0,998.3,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,COPPER,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,7.4,74,10.9,0,0,0,0,0,0,0,0,0,0,0,92.3,21,0,21,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,77,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,488.3,0,0,92.3,319,77,0,0,0,0,0,0,488.3,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,CHLORINE,NO,7782505,154328,YES,TRI,NO,0,NO,R,Pounds,24,2362,22,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2408,0,0,2408,0,0,0,0,0,0,0,0,2408,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",NO,7647010,152231,YES,TRI,NO,0,NO,R,Pounds,643,64279,0,0,0,0,0,0,0,0,0,0,0,0,64922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64922,0,0,64922,0,0,0,0,0,0,0,0,64922,,PRODUCTION,0.98
2019,13126LCNRLLAKER,1.1E+11,NOVELIS CORP,448 COUNTY RT 1A,OSWEGO,OSWEGO,NY,13126,,,43.493834,-76.456712,NAD83,NOVELIS CORP,1504935,NOVELIS CORP,NO,331,Primary Metals,,,,,,,331315,,,,,,1.31922E+12,DIOXIN AND DIOXIN-LIKE COMPOUNDS,NO,N150,755371,YES,Dioxin,NO,0,YES,R,Grams,0.03906,3.90589,0,0,0,0,0,0,0,0,0,0,0,0,3.94495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567,0,0,0,0,0,0,0.00567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567,3.95062,0,0,3.94495,0.00567,0,0,0,0,0,0,0,3.95062,,PRODUCTION,0.98
2019,12181RSSVL6OAKW,1.1E+11,ROSS VALVE MANUFACTURING CO INC,6 OAKWOOD AVE,TROY,RENSSELAER,NY,12180,,,42.74127,-73.678853,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332919,,,,,,1.31922E+12,LEAD COMPOUNDS,NO,N420,650002,YES,PBT,YES,1,NO,R,Pounds,2.57,4.35,0,0,0,0,0,0,0,0,0,0,0,0,6.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.95,0,0,0,0,0,0,83.95,0,1.72,0,0,2.52,4.24,0,0,0,0,0,0,0,0,0,0,0,88.19,90.87,0,0,6.92,83.95,0,0,0,0,4.24,0,0,95.11,,PRODUCTION,1.01
2019,12602BMCRPSOUTH,1.1002E+11,IBM CORP,2455 S RD,POUGHKEEPSIE,DUTCHESS,NY,12601,,,41.65892,-73.9306,NAD83,IBM CORP,1368083,IBM CORP,NO,334,Computers and Electronic Products,,,,,,,334111,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0.1,0.4,0,0,0.4,0,0,0,0.1,0,0,0,0,0.5,,ACTIVITY,2
2019,12602BMCRPSOUTH,1.1002E+11,IBM CORP,2455 S RD,POUGHKEEPSIE,DUTCHESS,NY,12601,,,41.65892,-73.9306,NAD83,IBM CORP,1368083,IBM CORP,NO,334,Computers and Electronic Products,,,,,,,334111,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ACTIVITY,2
2019,12090LYDLL12DAV,1.10002E+11,LYDALL PERFORMANCE MATERIALS (US) INC,12 DAVIS ST,HOOSICK FALLS,RENSSELAER,NY,12090,,,42.910222,-73.357972,NAD83,SUSQUEHANNA CAPITAL ACQUISITION CO,603709879,SUSQUEHANNA CAPITAL ACQUISITION CO,NO,339,Miscellaneous Manufacturing,,,,,,,339991,,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0,7334.09,0,0,0,0,0,0,0,0,0,0,0,0,7334.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7334.09,0,0,7334.09,0,0,0,0,0,0,0,0,7334.09,,PRODUCTION,0.85
2019,12090LYDLL12DAV,1.10002E+11,LYDALL PERFORMANCE MATERIALS (US) INC,12 DAVIS ST,HOOSICK FALLS,RENSSELAER,NY,12090,,,42.910222,-73.357972,NAD83,SUSQUEHANNA CAPITAL ACQUISITION CO,603709879,SUSQUEHANNA CAPITAL ACQUISITION CO,NO,339,Miscellaneous Manufacturing,,,,,,,339991,,,,,,1.31922E+12,"BENZO(G,H,I)PERYLENE",NO,191242,40576,YES,PBT,NO,0,NO,R,Pounds,0,78.97,0,0,0,0,0,0,0,0,0,0,0,0,78.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.97,0,0,78.97,0,0,0,0,0,0,0,0,78.97,,PRODUCTION,0.85
2019,12181RSSVL6OAKW,1.1E+11,ROSS VALVE MANUFACTURING CO INC,6 OAKWOOD AVE,TROY,RENSSELAER,NY,12180,,,42.74127,-73.678853,NAD83,NA,,NA,NO,332,Fabricated Metals,,,,,,,332919,,,,,,1.31922E+12,COPPER,NO,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,9,14,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,13771,0,0,20144,33915,0,0,0,0,0,0,0,0,0,0,0,33925,33,0,0,23,10,0,0,0,0,33915,0,0,33948,,PRODUCTION,1.01
2019,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,,,42.94765,-78.89284,NAD83,AURUBIS BUFFALO INC,NA,AURUBIS BUFFALO INC,NO,331,Primary Metals,,,,,,,331529,331222,,,,,1.31922E+12,ZINC (FUME OR DUST),NO,7440666,150235,NO,TRI,NO,4,NO,R,Pounds,93,9,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21460,0,0,626,180650,0,202736,0,0,0,0,189513,189513,0,0,0,0,0,0,0,0,0,0,0,392249,202838,0,0,102,21460,181276,0,0,1861,189513,0,0,394212,,PRODUCTION,0.87
2019,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,,,42.94765,-78.89284,NAD83,AURUBIS BUFFALO INC,NA,AURUBIS BUFFALO INC,NO,331,Primary Metals,,,,,,,331529,331222,,,,,1.31922E+12,POLYCYCLIC AROMATIC COMPOUNDS,NO,N590,649749,YES,PBT,NO,0,YES,R,Pounds,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,0,0,0,0,0,0,0,0,0.04,,,
2019,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,,,42.94765,-78.89284,NAD83,AURUBIS BUFFALO INC,NA,AURUBIS BUFFALO INC,NO,331,Primary Metals,,,,,,,331529,331222,,,,,1.31922E+12,ZINC COMPOUNDS,NO,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,8298,0,8385,0,0,0,0,260,260,0,0,0,0,0,0,0,0,0,0,0,8645,8390,0,0,5,87,8298,0,0,0,260,0,0,8650,,PRODUCTION,0.87
2019,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,,,42.94765,-78.89284,NAD83,AURUBIS BUFFALO INC,NA,AURUBIS BUFFALO INC,NO,331,Primary Metals,,,,,,,331529,331222,,,,,1.31922E+12,NICKEL  and NICKEL COMPOUNDS,YES,N495,650036,YES,TRI,YES,1,YES,R,Pounds,10,1,0,0,0,0,0,0,0,0,0,0,0,0,11,14,0,14,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,15.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,26.7,0,0,11,6,10,0,0,53466,0,0,0,53493,,PRODUCTION,0.87
2019,14207MRCNB70SAY,1.10058E+11,AURUBIS BUFFALO INC,70 SAYRE ST,BUFFALO,ERIE,NY,14207,,,42.94765,-78.89284,NAD83,AURUBIS BUFFALO INC,NA,AURUBIS BUFFALO INC,NO,331,Primary Metals,,,,,,,331529,331222,,,,,1.31922E+12,"SULFURIC ACID (1994 AND AFTER ACID AEROSOLS"" ONLY)""",NO,7664939,152405,NO,TRI,NO,0,NO,R,Pounds,4,692,0,0,0,0,0,0,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,0,0,692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,692,1388,0,0,696,0,692,0,0,0,0,691096,0,692484,,PRODUCTION,0.87
